"","Master","lowtag","utme","utmn","eartag1","eartag2","area","county","captyr","captmo","captday","traptype","landtype","locname","UTM.Zone","age","sex","freq","typeofmark","RwdExp","VIT","X2freq","CollarID","NeckCirc","captcomments","mtherlt","fwn1lt","fwn1frq","fwn2lt","fwn2frq","fwn3lt","fwn3frq","fwn4lt","fwn4frq","lowhigh","individual.local.identifier","event.id","visible","timestamp","location.long","location.lat","comments","gps.dop","gps.fix.type.raw","height.raw","sensor.type","individual.taxon.canonical.name","tag.local.identifier","study.name","NewDate","Year","WTYear","timelag","x","y","SeasonYear","SeasonYearBurst"
"273897","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252413,"true","2019-08-13 16:30:24.000",-78.44963,40.06887,"DMAP South:166.24",1.2,"val. GPS-3D",428.48,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-13 16:30:24,"2019","20014_20623M_2019",12612,1475603,2031313,"Fall19","20014_20623M_Fall19"
"273898","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252414,"true","2019-08-13 20:00:24.000",-78.44845,40.06888,"DMAP South:166.24",1.6,"val. GPS-3D",411.26,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-13 20:00:24,"2019","20014_20623M_2019",12600,1475701,2031333,"Fall19","20014_20623M_Fall19"
"273899","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252415,"true","2019-08-13 23:30:13.000",-78.44792,40.07142,"DMAP South:166.24",1.4,"val. GPS-3D",321.61,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-13 23:30:13,"2019","20014_20623M_2019",12589,1475693,2031620,"Fall19","20014_20623M_Fall19"
"273900","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252416,"true","2019-08-14 03:00:17.000",-78.43919,40.06844,"DMAP South:166.24",1.2,"val. GPS-3D",421.86,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 03:00:17,"2019","20014_20623M_2019",12604,1476480,2031428,"Fall19","20014_20623M_Fall19"
"273901","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252417,"true","2019-08-14 06:30:09.000",-78.4394,40.06803,"DMAP South:166.24",1.2,"val. GPS-3D",367.74,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 06:30:09,"2019","20014_20623M_2019",12592,1476471,2031379,"Fall19","20014_20623M_Fall19"
"273902","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252418,"true","2019-08-14 10:00:31.000",-78.44173,40.07018,"DMAP South:166.24",1.2,"val. GPS-3D",440.99,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 10:00:31,"2019","20014_20623M_2019",12622,1476234,2031580,"Fall19","20014_20623M_Fall19"
"273903","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252419,"true","2019-08-14 13:30:29.000",-78.44362,40.07315,"DMAP South:166.24",1.4,"val. GPS-3D",354.42,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 13:30:29,"2019","20014_20623M_2019",12598,1476015,2031877,"Fall19","20014_20623M_Fall19"
"273904","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252420,"true","2019-08-14 17:00:29.000",-78.44474,40.07191,"DMAP South:166.24",1.2,"val. GPS-3D",408.39,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 17:00:29,"2019","20014_20623M_2019",12600,1475947,2031724,"Fall19","20014_20623M_Fall19"
"273905","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252421,"true","2019-08-14 20:30:37.000",-78.44338,40.07074,"DMAP South:166.24",1.8,"val. GPS-3D",439.22,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-14 20:30:37,"2019","20014_20623M_2019",12608,1476085,2031616,"Fall19","20014_20623M_Fall19"
"273906","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252422,"true","2019-08-15 00:00:21.000",-78.44087,40.06838,"DMAP South:166.24",1.8,"val. GPS-3D",313.03,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 00:00:21,"2019","20014_20623M_2019",12584,1476342,2031394,"Fall19","20014_20623M_Fall19"
"273907","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252423,"true","2019-08-15 03:30:26.000",-78.44268,40.06732,"DMAP South:166.24",1,"val. GPS-3D",405.47,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 03:30:26,"2019","20014_20623M_2019",12605,1476213,2031250,"Fall19","20014_20623M_Fall19"
"273908","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252424,"true","2019-08-15 07:00:28.000",-78.44266,40.06731,"DMAP South:166.24",1.2,"val. GPS-3D",431.69,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 07:00:28,"2019","20014_20623M_2019",12602,1476215,2031250,"Fall19","20014_20623M_Fall19"
"273909","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252425,"true","2019-08-15 10:30:15.000",-78.44144,40.07045,"DMAP South:166.24",1.2,"val. GPS-3D",411.53,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 10:30:15,"2019","20014_20623M_2019",12587,1476252,2031615,"Fall19","20014_20623M_Fall19"
"273910","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252426,"true","2019-08-15 14:00:20.000",-78.44372,40.07123,"DMAP South:166.24",1.4,"val. GPS-3D",386.64,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 14:00:20,"2019","20014_20623M_2019",12605,1476046,2031665,"Fall19","20014_20623M_Fall19"
"273911","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252427,"true","2019-08-15 17:30:12.000",-78.44379,40.07232,"DMAP South:166.24",1.4,"val. GPS-3D",497.6,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 17:30:12,"2019","20014_20623M_2019",12592,1476019,2031784,"Fall19","20014_20623M_Fall19"
"273912","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252428,"true","2019-08-15 21:00:15.000",-78.44295,40.0726,"DMAP South:166.24",1.2,"val. GPS-3D",407.22,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-15 21:00:15,"2019","20014_20623M_2019",12603,1476082,2031828,"Fall19","20014_20623M_Fall19"
"273913","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252429,"true","2019-08-16 00:30:21.000",-78.43888,40.06866,"DMAP South:166.24",1.4,"val. GPS-3D",427.71,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 00:30:21,"2019","20014_20623M_2019",12606,1476502,2031457,"Fall19","20014_20623M_Fall19"
"273914","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252430,"true","2019-08-16 04:00:28.000",-78.44122,40.07082,"DMAP South:166.24",2,"val. GPS-3D",484.92,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 04:00:28,"2019","20014_20623M_2019",12607,1476263,2031658,"Fall19","20014_20623M_Fall19"
"273915","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252431,"true","2019-08-16 07:30:23.000",-78.44211,40.07061,"DMAP South:166.24",1,"val. GPS-3D",440.34,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 07:30:23,"2019","20014_20623M_2019",12595,1476193,2031622,"Fall19","20014_20623M_Fall19"
"273916","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252432,"true","2019-08-16 11:00:26.000",-78.44352,40.07139,"DMAP South:166.24",1.2,"val. GPS-3D",446.29,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 11:00:26,"2019","20014_20623M_2019",12603,1476060,2031686,"Fall19","20014_20623M_Fall19"
"273917","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252433,"true","2019-08-16 14:30:31.000",-78.44317,40.07324,"DMAP South:166.24",1.4,"val. GPS-3D",391.96,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 14:30:31,"2019","20014_20623M_2019",12605,1476051,2031894,"Fall19","20014_20623M_Fall19"
"273918","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252434,"true","2019-08-16 18:00:22.000",-78.44376,40.0733,"DMAP South:166.24",1.2,"val. GPS-3D",408.39,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 18:00:22,"2019","20014_20623M_2019",12591,1476000,2031892,"Fall19","20014_20623M_Fall19"
"273919","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252435,"true","2019-08-16 21:30:18.000",-78.44413,40.07326,"DMAP South:166.24",1.4,"val. GPS-3D",420.17,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-16 21:30:18,"2019","20014_20623M_2019",12596,1475971,2031882,"Fall19","20014_20623M_Fall19"
"273920","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252436,"true","2019-08-17 01:00:19.000",-78.438,40.06981,"DMAP South:166.24",1,"val. GPS-3D",384.47,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-17 01:00:19,"2019","20014_20623M_2019",12601,1476551,2031597,"Fall19","20014_20623M_Fall19"
"273921","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252437,"true","2019-08-17 04:30:24.000",-78.43825,40.06949,"DMAP South:166.24",1.2,"val. GPS-3D",383.49,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-17 04:30:24,"2019","20014_20623M_2019",12605,1476537,2031558,"Fall19","20014_20623M_Fall19"
"273922","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252438,"true","2019-08-24 08:00:17.000",-78.44057,40.07123,"DMAP South:166.24",1.4,"val. GPS-3D",429.57,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-24 08:00:17,"2019","20014_20623M_2019",617393,1476308,2031714,"Fall19","20014_20623M_Fall19"
"273923","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252439,"true","2019-08-24 11:30:30.000",-78.44247,40.07009,"DMAP South:166.24",1.2,"val. GPS-3D",431.47,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-24 11:30:30,"2019","20014_20623M_2019",12613,1476174,2031559,"Fall19","20014_20623M_Fall19"
"273924","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252440,"true","2019-08-24 15:00:34.000",-78.44351,40.0735,"DMAP South:166.24",1.2,"val. GPS-3D",379.26,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-24 15:00:34,"2019","20014_20623M_2019",12604,1476017,2031918,"Fall19","20014_20623M_Fall19"
"273925","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252441,"true","2019-08-24 18:30:26.000",-78.44038,40.06833,"DMAP South:166.24",1,"val. GPS-3D",434.34,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-24 18:30:26,"2019","20014_20623M_2019",12592,1476383,2031397,"Fall19","20014_20623M_Fall19"
"273926","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252442,"true","2019-08-24 22:00:11.000",-78.44113,40.06697,"DMAP South:166.24",1.4,"val. GPS-3D",365.06,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-24 22:00:11,"2019","20014_20623M_2019",12585,1476349,2031235,"Fall19","20014_20623M_Fall19"
"273927","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252443,"true","2019-08-25 01:30:24.000",-78.4383,40.06912,"DMAP South:166.24",1.2,"val. GPS-3D",326.49,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 01:30:24,"2019","20014_20623M_2019",12613,1476540,2031516,"Fall19","20014_20623M_Fall19"
"273928","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252444,"true","2019-08-25 05:00:13.000",-78.43821,40.06942,"DMAP South:166.24",1.2,"val. GPS-3D",396.19,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 05:00:13,"2019","20014_20623M_2019",12589,1476542,2031550,"Fall19","20014_20623M_Fall19"
"273929","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252445,"true","2019-08-25 08:30:20.000",-78.44215,40.07126,"DMAP South:166.24",1,"val. GPS-3D",432.9,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 08:30:20,"2019","20014_20623M_2019",12607,1476176,2031692,"Fall19","20014_20623M_Fall19"
"273930","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252446,"true","2019-08-25 12:00:17.000",-78.44053,40.07057,"DMAP South:166.24",1,"val. GPS-3D",424.28,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 12:00:17,"2019","20014_20623M_2019",12597,1476325,2031641,"Fall19","20014_20623M_Fall19"
"273931","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252447,"true","2019-08-25 15:30:12.000",-78.44112,40.06742,"DMAP South:166.24",1.4,"val. GPS-3D",346.08,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 15:30:12,"2019","20014_20623M_2019",12595,1476341,2031285,"Fall19","20014_20623M_Fall19"
"273932","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252448,"true","2019-08-25 19:00:46.000",-78.44057,40.06842,"DMAP South:166.24",1.4,"val. GPS-3D",375.06,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 19:00:46,"2019","20014_20623M_2019",12634,1476366,2031404,"Fall19","20014_20623M_Fall19"
"273933","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252449,"true","2019-08-25 22:30:16.000",-78.44122,40.06932,"DMAP South:166.24",1.4,"val. GPS-3D",489.44,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-08-25 22:30:16,"2019","20014_20623M_2019",12570,1476293,2031493,"Fall19","20014_20623M_Fall19"
"273934","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252450,"true","2019-09-09 02:00:28.000",-78.44102,40.0716,"DMAP South:166.24",1.2,"val. GPS-3D",424.36,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 02:00:28,"2019","20014_20623M_2019",1222212,1476263,2031748,"Fall19","20014_20623M_Fall19"
"273935","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252451,"true","2019-09-09 05:31:07.000",-78.44092,40.07138,"DMAP South:166.24",1.2,"val. GPS-3D",438.06,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 05:31:07,"2019","20014_20623M_2019",12639,1476276,2031725,"Fall19","20014_20623M_Fall19"
"273936","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252452,"true","2019-09-09 09:00:16.000",-78.44143,40.07174,"DMAP South:166.24",1.2,"val. GPS-3D",438.01,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 09:00:16,"2019","20014_20623M_2019",12549,1476226,2031756,"Fall19","20014_20623M_Fall19"
"273937","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252453,"true","2019-09-09 12:30:24.000",-78.44027,40.07035,"DMAP South:166.24",1.2,"val. GPS-3D",468.61,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 12:30:24,"2019","20014_20623M_2019",12608,1476352,2031621,"Fall19","20014_20623M_Fall19"
"273938","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252454,"true","2019-09-09 16:00:21.000",-78.43938,40.06953,"DMAP South:166.24",1.2,"val. GPS-3D",430.86,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 16:00:21,"2019","20014_20623M_2019",12597,1476442,2031545,"Fall19","20014_20623M_Fall19"
"273939","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252455,"true","2019-09-09 19:30:16.000",-78.43956,40.07032,"DMAP South:166.24",1.4,"val. GPS-3D",410.04,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 19:30:16,"2019","20014_20623M_2019",12595,1476410,2031629,"Fall19","20014_20623M_Fall19"
"273940","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252456,"true","2019-09-09 23:00:12.000",-78.44018,40.06997,"DMAP South:166.24",1.4,"val. GPS-3D",453.6,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-09 23:00:12,"2019","20014_20623M_2019",12596,1476366,2031581,"Fall19","20014_20623M_Fall19"
"273941","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252457,"true","2019-09-10 02:30:11.000",-78.44121,40.07128,"DMAP South:166.24",1.2,"val. GPS-3D",442.82,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-10 02:30:11,"2019","20014_20623M_2019",12599,1476254,2031709,"Fall19","20014_20623M_Fall19"
"273942","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252458,"true","2019-09-10 06:00:26.000",-78.44199,40.07055,"DMAP South:166.24",1.4,"val. GPS-3D",450.97,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-10 06:00:26,"2019","20014_20623M_2019",12615,1476204,2031617,"Fall19","20014_20623M_Fall19"
"273943","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252459,"true","2019-09-10 09:30:12.000",-78.44072,40.06921,"DMAP South:166.24",1.4,"val. GPS-3D",476.79,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-10 09:30:12,"2019","20014_20623M_2019",12586,1476338,2031488,"Fall19","20014_20623M_Fall19"
"273944","Y",20014,716622,4441255,20014,20623,"2874South",NA,2019,2,17,"Drop","Private","Tylers","17N","J","M",6.24,"GPS Collar",NA,"N",NA,31241,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20014_20623","20014_20623M",14344252460,"true","2019-09-10 13:00:16.000",-78.43001,40.06852,"DMAP South:166.24",1.2,"val. GPS-3D",395.89,"gps",NA,31241,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-09-10 13:00:16,"2019","20014_20623M_2019",12604,1477241,2031579,"Fall19","20014_20623M_Fall19"
